Time,1ALTE,1BLTE,1CLTE,2ALTE,3ALTE,3BLTE,3CLTE,4ALTE,4BLTE,4CLTE,5ALTE,5BLTE,5CLTE
2015-12-01 02:15:00.0,74.173523,41.39834,33.532739,0,11.37835,11.086027,0.070893,4.184716,0.955943,58.78741,8.766908,15.40636,0.333811
2015-12-01 02:30:00.0,30.691988,32.47498,77.795135,0.000319,1.387656,11.507615,0.135841,3.480379,14.930186,2.459357,0.294112,11.468655,1.116556
2015-12-01 02:45:00.0,0.306953,10.325691,36.198874,0,0.358498,5.229865,1.929544,0.158943,6.044413,0.617564,0.140098,21.132265,1.131908
2015-12-01 03:00:00.0,0.497369,14.248734,32.432589,0,69.752097,6.963756,0.105263,0.183677,1.536915,35.786788,70.667607,0.423901,0.36315
2015-12-01 03:15:00.0,0.349098,1.111165,81.055476,0,54.067836,4.029774,0.249109,2.036635,0.52857,71.103127,5.732508,67.248922,7.619092
2015-12-01 03:30:00.0,0.210543,8.469147,24.16781,0,31.895305,39.097262,0.037615,0.372267,11.066787,9.803781,0.395939,13.168443,0.769209
2015-12-01 03:45:00.0,0.280745,11.262777,23.319585,0,77.378053,19.552149,0.076054,0.110339,5.04053,28.943943,0.160039,1.368976,0.234034
2015-12-01 04:00:00.0,0.119574,5.785087,12.90848,0,53.331619,5.438734,0.05583,0.08918,28.652236,3.010824,0.20425,0.367605,0.569964
2015-12-01 04:15:00.0,0.267034,0.285274,14.781289,0,53.320759,6.404913,0.118297,0.231282,7.575648,1.532769,0.076571,0.363245,1.495297
2015-12-01 04:30:00.0,0.373931,0.345225,4.604052,0,4.310133,9.392935,0.333259,0.106052,29.712252,12.681037,0.082887,4.349927,0.495542
2015-12-01 04:45:00.0,0.876613,0.379151,3.386697,0,3.486762,15.312589,0.035748,0.256829,20.858807,12.217936,44.456776,2.74363,8.651698
2015-12-01 05:00:00.0,3.334225,0.312866,5.081779,0,23.214473,9.107267,0.059432,0.111658,12.211008,0.532367,0.1279,0.479125,0.590959
2015-12-01 05:15:00.0,4.848557,1.201091,5.547373,0.001511,100.482288,13.362573,0.367899,0.34392,3.002966,0.884499,0.677758,0.411906,2.441111
2015-12-01 05:30:00.0,1.311658,2.313908,7.360609,0,192.306345,16.565233,0.858959,0.094141,32.010736,3.124886,0.151288,0.346279,1.770906
2015-12-01 05:45:00.0,9.200962,77.517873,4.104724,0,84.760101,11.271269,1.960283,1.226618,3.660901,1.588919,1.825998,8.42896,7.713676
2015-12-01 06:00:00.0,3.998124,49.602681,5.577444,0,83.008314,23.414121,1.035736,4.124629,77.539711,34.88948,8.548874,19.714362,11.810725
2015-12-01 06:15:00.0,20.040958,12.529824,6.139258,0,23.694428,0.817433,13.794309,0.362767,21.261041,35.72756,0.184118,2.713823,19.55326
2015-12-01 06:30:00.0,7.595995,4.879633,3.157169,0,4.933156,316.123539,1.364668,2.554187,6.750604,930.222975,0.113301,8.568153,1.803305
2015-12-01 06:45:00.0,19.62094,4.216043,15.336579,0.516606,8.393155,32.103656,1.659137,1.909031,9.195773,2.696325,39.112417,257.806916,5.002583
2015-12-01 07:00:00.0,15.051621,10.958827,6.701079,0,10.576009,15.82936,1.865989,5.911008,9.021458,4.366455,8.753328,10.713802,22.096
2015-12-01 07:15:00.0,5.77837,4.26621,17.074175,0.045367,50.646149,11.013529,28.17525,3.114502,9.072286,2.726916,14.10057,12.09658,14.093096
2015-12-01 07:30:00.0,7.394683,21.504158,18.880727,0.031337,121.557537,11.987184,26.877122,1.916913,15.999721,1.110924,10.046496,28.157082,22.161165
2015-12-01 07:45:00.0,23.337373,40.74499,48.396704,0.127673,40.845873,23.040241,23.705869,9.499615,44.722129,21.518867,2.964176,67.696017,22.470239
2015-12-01 08:00:00.0,23.440983,90.819517,51.803346,0.006942,50.70229,71.342419,39.882307,8.857836,42.551083,14.115017,13.960743,140.421489,43.624847
2015-12-01 08:15:00.0,15.819757,67.601688,105.94309,0.001823,143.579211,34.939794,24.961187,18.172005,39.790387,44.953351,18.563418,54.731266,77.895614
2015-12-01 08:30:00.0,69.113908,145.150628,98.059544,2.943428,226.80005,19.64195,10.923465,27.859432,62.508569,46.841469,54.607763,99.681251,55.291925
2015-12-01 08:45:00.0,51.312633,71.29912,53.613324,7.317568,132.316683,17.522428,35.792868,11.744358,131.410501,55.627406,71.467202,141.015792,91.032846
2015-12-01 09:00:00.0,35.514811,88.360144,92.158103,0.017464,115.29249,80.584432,23.075941,3.793606,70.165865,20.315933,22.860362,92.403436,44.943105
2015-12-01 09:15:00.0,159.561775,189.380558,86.530403,0.018965,145.617428,48.90779,30.049707,48.301918,235.91993,44.437083,33.046506,125.858599,39.957825
2015-12-01 09:30:00.0,185.408455,97.574989,84.616318,0.052665,128.224259,56.322172,69.192121,44.755846,61.28436,15.644282,55.676447,146.338606,78.556715
2015-12-01 09:45:00.0,116.993308,133.866562,90.633022,0.068972,166.049451,77.421295,40.992268,5.346921,104.305321,12.749519,88.138911,182.187829,135.709533
2015-12-01 10:00:00.0,135.501449,49.093784,82.149493,1.546084,203.439718,162.048657,30.731829,10.305494,148.36595,61.20753,86.640308,133.861093,114.040157
2015-12-01 10:15:00.0,104.229613,52.205344,69.243892,1.896055,491.070214,86.109095,12.711447,4.885707,72.49438,57.238173,371.845145,116.329185,108.444948
2015-12-01 10:30:00.0,94.597106,84.133165,88.212625,3.493618,704.649087,250.800295,34.904674,3.472666,100.946755,35.472978,49.998546,186.316295,123.158547
2015-12-01 10:45:00.0,239.91938,83.40865,139.543729,0.035526,414.100743,285.926972,27.020814,10.489039,75.750316,80.384735,65.238877,174.050992,103.522482
2015-12-01 11:00:00.0,207.669751,117.202947,105.181352,0.017347,108.283379,798.18756,16.941622,27.723436,200.933557,40.614588,86.507107,181.341395,113.515252
2015-12-01 11:15:00.0,109.409825,125.24274,101.850997,0.234568,129.737797,157.604909,13.729463,10.824883,159.441044,19.955053,74.462114,79.728565,62.544959
2015-12-01 11:30:00.0,157.322611,130.111751,55.403838,0.258121,166.362901,104.730055,64.596424,25.115886,426.774348,51.091495,42.477408,153.984058,66.096556
2015-12-01 11:45:00.0,141.135874,69.577833,96.19643,0.881185,118.35327,211.549431,31.088492,54.228881,150.491524,67.059448,21.148628,148.999438,129.857638
2015-12-01 12:00:00.0,60.023954,96.944137,76.603145,1.411278,200.507758,53.48875,46.031993,45.333725,125.532818,56.896666,64.685664,154.857402,53.42494
2015-12-01 12:15:00.0,96.63641,81.393775,84.997777,1.674486,136.895417,91.077063,53.309108,21.238872,177.794822,70.225886,33.192077,193.998351,61.363164
2015-12-01 12:30:00.0,69.641284,84.155871,66.087619,0.068983,132.699079,99.233715,60.052297,18.44665,138.457872,38.445238,35.31203,135.996585,69.973753
2015-12-01 12:45:00.0,176.269287,59.003721,52.166552,1.226168,123.290568,55.112668,24.908303,43.375924,136.080596,166.976691,31.215726,145.545156,170.176891
2015-12-01 13:00:00.0,128.16244,125.011726,85.81434,1.71841,119.111797,56.21511,38.396832,69.6044,181.106532,200.064288,50.305045,135.206508,103.969277
2015-12-01 13:15:00.0,72.45787,89.567912,192.717626,7.129789,181.975693,70.375968,40.544638,73.505375,119.551412,60.537685,69.592547,106.674697,79.669304
2015-12-01 13:30:00.0,125.109142,161.728685,389.869903,0.072044,187.275544,47.120047,35.005237,14.314035,177.652045,16.965633,80.942593,182.698888,104.158784
2015-12-01 13:45:00.0,119.56235,66.857118,370.498218,1.48543,101.948174,96.417126,62.413108,58.972077,133.276052,75.500451,140.975779,235.406768,172.909543
2015-12-01 14:00:00.0,75.474492,74.755893,225.759884,0.824666,156.536538,150.571091,79.30054,15.135284,196.108276,114.929245,44.590512,260.160438,93.841555
2015-12-01 14:15:00.0,92.790964,268.788496,93.385334,1.459354,117.377533,75.054591,40.566911,36.861835,108.93712,103.764108,83.739344,285.71459,196.424584
2015-12-01 14:30:00.0,73.038931,197.531583,87.863289,0.060582,164.709945,59.994608,20.10722,19.976778,109.36397,63.979541,91.6407,250.729875,98.294787
2015-12-01 14:45:00.0,96.827689,73.523295,104.950935,0.034866,117.8861,189.673611,32.185701,24.85932,360.62298,234.169375,119.412153,212.875247,150.407029
2015-12-01 15:00:00.0,145.101148,36.927861,125.16575,0.105464,166.284998,54.91111,33.407922,12.055132,101.822179,103.419131,39.534701,77.447122,100.808297
2015-12-01 15:15:00.0,126.752911,141.996091,136.723766,0.356642,100.356979,152.260727,30.448048,49.227777,119.635614,40.313227,21.198713,75.384672,93.28464
2015-12-01 15:30:00.0,347.810655,219.914013,81.85984,0.295147,117.374217,114.551849,49.13832,61.996227,140.283296,81.671576,41.419204,75.519438,216.567143
2015-12-01 15:45:00.0,187.123102,121.042621,88.490173,0.082609,99.819316,94.750141,7.204079,44.006138,117.436952,60.786791,99.427454,90.517449,516.329299
2015-12-01 16:00:00.0,100.454679,65.614676,97.694212,0.151399,107.706536,168.967501,32.628879,15.295228,78.771011,103.78026,62.875916,139.386845,74.311103
2015-12-01 16:15:00.0,71.149429,168.097391,125.271811,0.372785,114.770047,145.187093,81.213342,23.703213,276.346254,105.854069,43.369394,144.048683,37.189384
2015-12-01 16:30:00.0,137.311942,632.180301,118.315501,0.034501,100.390328,60.051902,95.921631,18.592901,317.380684,171.85672,124.645845,97.086247,101.957265
2015-12-01 16:45:00.0,138.095803,166.168395,221.939036,0.06408,164.620804,96.159412,33.053415,71.318326,90.92875,230.08808,14.065106,100.408745,79.68819
2015-12-01 17:00:00.0,114.812801,127.515624,132.702673,0.001548,65.873518,87.619414,80.098888,145.806455,193.13941,84.326559,15.415648,111.278971,83.760837
2015-12-01 17:15:00.0,194.396014,95.902713,160.854564,0.00469,111.451794,114.161385,59.074823,372.979788,186.041377,80.374614,14.480833,120.184798,51.283917
2015-12-01 17:30:00.0,147.774739,166.470598,127.261014,0.070351,83.087944,83.774069,55.81899,339.688786,110.899954,42.709265,10.079157,126.019561,72.043473
2015-12-01 17:45:00.0,148.244599,227.371011,85.49095,3.475656,114.690711,67.671994,44.772073,228.876858,93.324708,26.922321,14.808928,71.54917,81.832716
2015-12-01 18:00:00.0,94.791895,146.552467,141.507679,1.566191,65.439316,22.744007,34.083568,291.378883,95.087472,90.000824,125.022651,34.251042,71.459718
2015-12-01 18:15:00.0,77.063486,334.564227,147.951882,1.712576,67.603174,31.936518,173.9503,326.688515,73.303429,188.815925,15.747212,72.345448,67.7307
2015-12-01 18:30:00.0,136.901326,112.860681,69.974886,7.576103,95.049813,23.317289,89.553676,51.113198,93.296839,130.455982,59.507334,64.783726,67.321453
2015-12-01 18:45:00.0,252.152611,81.886381,81.757952,2.014909,47.549644,51.451365,103.723638,123.663463,159.942106,63.256269,25.431352,40.531335,120.150878
2015-12-01 19:00:00.0,190.025849,61.414766,157.280997,9.987548,44.673127,103.130822,84.667934,70.544397,117.903334,23.523829,37.396042,37.021369,149.253257
2015-12-01 19:15:00.0,82.353697,120.669526,268.738903,1.661834,54.482781,202.186559,25.614243,32.131541,252.02318,81.924022,28.52086,32.075126,76.197147
2015-12-01 19:30:00.0,43.585824,94.453449,347.973397,0.107902,51.498243,86.230359,90.90098,31.409942,193.781743,98.821812,28.603614,17.430821,172.889959
2015-12-01 19:45:00.0,100.522643,140.525423,533.458386,1.752041,38.765616,112.877402,20.604984,62.939865,97.481433,97.165234,42.37214,11.189095,47.659613
2015-12-01 20:00:00.0,89.027491,55.37182,357.838617,0.072777,233.2122,96.601495,48.388737,28.767238,159.153924,55.299789,36.097851,49.926393,69.588763
2015-12-01 20:15:00.0,79.971117,52.797906,157.582767,0.007381,80.683745,96.348087,66.814974,46.490502,172.488887,81.197763,24.185345,119.945554,64.110583
2015-12-01 20:30:00.0,194.042863,79.933585,160.495698,0.189251,59.692605,170.933153,20.480602,82.944463,66.110679,139.473708,9.536382,31.641507,71.799478
2015-12-01 20:45:00.0,26.991016,75.180001,314.884931,1.613766,36.063008,185.680973,5.110104,45.455115,75.864771,112.646112,8.316848,79.348315,69.815017
2015-12-01 21:00:00.0,115.927971,81.648006,78.545799,0.645236,10.208681,129.503628,14.902494,85.458161,114.361563,100.646759,33.62084,50.733871,95.79042
2015-12-01 21:15:00.0,33.043337,48.963988,154.582279,0.943185,36.295148,129.465728,47.353508,59.357866,117.897484,25.599865,28.952539,5.790604,72.68511
2015-12-01 21:30:00.0,19.023232,85.90289,161.43166,0.084093,62.624461,119.353092,165.976667,8.596316,48.884813,36.295694,27.164699,21.954496,33.066344
2015-12-01 21:45:00.0,49.871882,77.296161,76.287033,0.051966,26.831764,137.845318,54.077662,20.687834,62.211544,26.510435,6.594441,28.714766,38.335336
2015-12-01 22:00:00.0,38.147407,78.42583,155.794596,0.026789,76.901301,177.409019,41.908446,25.378207,58.439923,83.201103,9.669022,22.898507,59.789438
2015-12-01 22:15:00.0,27.445793,86.495423,297.185816,0.048066,16.990407,109.36623,26.013143,42.058624,88.674348,55.461216,11.623768,10.100622,48.527899
2015-12-01 22:30:00.0,99.72423,150.566631,154.005087,0.004874,59.860443,56.21718,12.236515,37.964428,67.009117,99.94277,5.856912,10.720877,66.315741
2015-12-01 22:45:00.0,39.288367,64.243942,188.182894,0.013908,61.275619,34.337241,8.924164,17.318442,42.198448,108.454954,34.499344,6.492914,47.888152
2015-12-01 23:00:00.0,54.755261,58.894291,180.601212,0.0698,71.88156,78.72619,33.031674,17.580191,81.25521,145.490227,5.400225,15.507006,10.31175
2015-12-01 23:15:00.0,23.763888,39.898659,122.0704,0,47.731937,111.216187,27.660769,3.463123,36.853489,66.339917,30.753003,40.145698,9.217863
2015-12-01 23:30:00.0,15.699427,61.15515,93.326096,0.000244,45.276855,133.141221,11.283067,11.095922,34.313114,110.200516,29.703116,14.214582,17.027245
2015-12-01 23:45:00.0,39.179388,69.821266,121.923208,0.025418,27.407289,2019.538673,6.303886,52.319974,32.8749,113.525111,5.251646,16.646079,23.316091
2015-12-02 00:00:00.0,157.752887,56.103543,99.903663,0.000149,33.815859,851.304628,3.22223,8.069459,74.978526,66.549999,143.252361,7.11204,6.418328
2015-12-02 00:15:00.0,20.299497,92.356148,217.034453,0.013558,64.467388,40.733402,4.667828,24.56178,18.740734,48.166654,3.403699,20.516834,8.852076
2015-12-02 00:30:00.0,10.825573,86.929439,98.121032,0.035421,45.604245,42.455341,16.927106,16.190007,26.479378,93.825798,10.119827,26.523718,22.548893
2015-12-02 00:45:00.0,14.794997,28.740422,96.157069,0.259911,45.939959,34.538163,13.628979,6.089687,21.858614,53.2996,4.48546,15.235616,56.249866
2015-12-02 01:00:00.0,14.166094,23.311901,78.681513,0.066204,13.828603,46.210406,1.009799,2.330863,34.081789,23.079451,2.699327,109.522093,30.794652
2015-12-02 01:15:00.0,87.066653,18.993303,130.225928,0,25.213713,37.263529,11.030104,15.104223,30.771339,65.291062,2.808533,86.883083,19.027924
2015-12-02 01:30:00.0,39.052744,22.800344,48.057375,0,10.317855,92.552716,14.302762,1.233571,12.123748,25.546414,13.121378,30.455296,11.280206
2015-12-02 01:45:00.0,8.312662,49.424981,23.290524,8.103944,13.056592,79.199821,46.045398,0.467569,32.042418,4.617532,19.255333,28.071773,118.239579
2015-12-02 02:00:00.0,3.533586,10.414765,19.295557,0.00053,47.060642,21.740815,0.347555,2.079898,24.86736,5.911653,14.67581,22.629708,94.146574
2015-12-02 02:15:00.0,4.454703,6.839552,10.320819,0,5.761883,53.759336,0.259504,0.456961,27.076566,20.864564,0.325705,11.036809,1.909059
2015-12-02 02:30:00.0,1.565629,6.500696,19.515534,0,0.180153,27.52203,0.723277,1.010355,25.039269,5.049217,1.9784,83.441491,2.854386
2015-12-02 02:45:00.0,2.322428,13.298515,27.255649,0,1.058673,11.659862,0.325923,0.217483,22.763352,25.350397,1.789691,11.347493,0.361198
2015-12-02 03:00:00.0,2.930126,9.137736,34.295224,0,7.601772,4.119247,1.081799,0.159097,2.908685,4.684186,10.139354,34.586224,1.5335
2015-12-02 03:15:00.0,8.924481,24.954636,33.019706,0,0.663314,13.965384,0.325933,0.217311,20.67115,9.68347,2.973978,2.217371,0.989257
2015-12-02 03:30:00.0,2.609552,9.199828,29.26355,0.013593,0.293185,21.344485,0.475182,0.157304,33.001412,2.754214,0.089851,3.499628,0.449703
2015-12-02 03:45:00.0,32.18923,4.951841,42.620274,0.004138,0.566739,11.925577,0.383196,0.425761,4.379558,5.106601,0.226538,2.033593,3.998162
2015-12-02 04:00:00.0,25.661496,5.330027,1.677853,0.000326,0.356742,59.054958,0.087401,0.468841,3.586245,17.129497,0.73996,0.533534,2.291622
2015-12-02 04:15:00.0,2.031756,16.671762,3.425095,0,0.322569,52.051446,0.624805,0.511395,4.338114,10.171681,0.308023,0.654077,0.372703
2015-12-02 04:30:00.0,3.002302,24.938326,2.036565,0,14.427584,11.190792,7.0323,0.278277,1.115613,32.358957,0.232793,0.579319,3.963495
2015-12-02 04:45:00.0,0.573289,20.530599,5.993477,0.004762,1.187869,13.154589,0.299935,1.037413,42.179531,47.585281,2.671669,0.485345,1.047573
2015-12-02 05:00:00.0,0.580551,0.700331,1.746542,0,1.152461,9.700478,0.814182,6.030145,0.600571,2.823677,0.97843,0.410957,0.412381
2015-12-02 05:15:00.0,0.401327,13.281454,6.871605,0,0.647354,25.63068,0.275596,10.752636,5.933281,11.122724,11.185235,0.450347,7.402407
2015-12-02 05:30:00.0,2.497139,0.29561,7.206083,0,20.66888,59.948853,0.32438,0.238031,2.1865,21.339548,0.21143,0.636898,0.564581
2015-12-02 05:45:00.0,15.64711,2.68916,9.177395,0,15.162564,143.319654,0.504097,0.357815,3.082024,19.117956,2.350734,11.751477,10.273089
2015-12-02 06:00:00.0,104.589729,24.475603,7.504277,0.004762,14.451376,188.8753,2.382887,1.531587,0.852071,5.596276,14.489084,0.492313,0.662361
2015-12-02 06:15:00.0,6.096391,8.961749,24.652055,0,69.260752,166.264709,4.191825,2.130948,11.280529,1.165647,13.758838,0.623655,1.997863
2015-12-02 06:30:00.0,15.157092,1.046567,85.233371,0,354.460167,64.50862,1.105359,0.39138,7.267868,0.439411,8.249345,0.955467,0.993667
2015-12-02 06:45:00.0,22.869895,13.472204,63.12614,0,22.14043,45.228886,10.596039,1.517306,14.865036,14.269943,29.117995,107.38548,2.138636
2015-12-02 07:00:00.0,21.39143,20.220161,5.55515,0.006338,23.552262,2.220433,1.801867,5.087634,21.18868,38.122282,1.538624,0.593331,6.610494
2015-12-02 07:15:00.0,52.194575,11.540278,46.077619,0,87.551122,19.513388,4.137372,8.279844,24.950858,22.570057,17.519265,12.702253,57.587724
2015-12-02 07:30:00.0,42.229395,14.960687,7.047974,5.2e-05,176.766286,22.738847,8.501715,20.281083,39.611016,26.114233,7.667644,69.330594,20.530375
2015-12-02 07:45:00.0,94.989,85.155631,7.467888,0.029645,94.999671,36.095039,21.598358,21.254569,104.552717,34.794063,49.085038,24.061755,103.272133
2015-12-02 08:00:00.0,13.355437,59.746826,7.235335,0.001142,406.633629,112.569926,25.814968,8.965604,69.506049,133.386957,8.470713,67.890228,85.801405
2015-12-02 08:15:00.0,66.026832,48.529852,53.265962,22.324949,118.886346,93.142052,18.21734,5.842656,83.98358,49.908671,19.262506,57.57038,41.619468
2015-12-02 08:30:00.0,106.832111,135.737359,25.012331,15.484402,169.122345,29.153882,16.606614,10.0235,54.6122,25.256622,23.545937,38.380235,38.334686
2015-12-02 08:45:00.0,139.625444,132.925518,153.492381,0.03831,158.027547,108.090775,19.619755,32.570167,156.595701,39.095153,9.4729,162.990904,38.810733
2015-12-02 09:00:00.0,74.977272,45.724152,41.422557,4.208617,224.053401,153.818838,38.558271,44.259064,176.173387,14.10192,69.908213,263.679497,29.202356
2015-12-02 09:15:00.0,66.428215,87.736294,21.032331,13.544052,147.228532,36.738506,20.52039,16.829412,100.870324,42.747021,39.524966,99.415367,43.237729
2015-12-02 09:30:00.0,114.911132,30.368025,50.335197,4.123274,70.996218,45.773691,58.572422,2.079921,117.602675,69.965771,55.530216,51.531024,152.973591
2015-12-02 09:45:00.0,97.624568,186.069687,95.106598,0.286947,137.96143,62.318404,58.591177,9.571443,68.237201,72.306333,180.974867,215.5246,102.942243
2015-12-02 10:00:00.0,237.813845,203.623752,67.879072,0.310226,223.136635,106.429996,47.930373,12.282564,92.879542,13.408485,139.311771,403.464608,291.644596
2015-12-02 10:15:00.0,46.390785,86.594072,85.092606,0.486423,276.628238,76.55501,57.222612,9.979105,83.562992,38.998671,109.920372,167.735956,62.276904
2015-12-02 10:30:00.0,74.293304,86.981252,82.340882,0.132948,276.326903,44.697175,52.218842,50.841372,98.144277,59.22259,64.245354,214.881067,181.534658
2015-12-02 10:45:00.0,65.776757,118.572501,37.09583,0.569444,161.806983,83.889191,74.87445,15.146184,138.378609,109.196277,71.976329,89.931497,181.923144
2015-12-02 11:00:00.0,143.174413,169.449369,59.304889,2.461286,122.841514,87.79655,63.588023,8.474751,98.152857,44.853414,38.69275,134.425606,125.754923
2015-12-02 11:15:00.0,48.785005,76.999979,53.884749,0.833096,144.909855,86.937508,55.860124,24.780577,119.872007,62.756431,74.58256,87.870947,59.122402
2015-12-02 11:30:00.0,52.113211,99.559778,117.994791,0.075005,133.32002,152.626754,78.792295,12.28099,122.319257,238.213012,84.163867,113.452058,103.641993
2015-12-02 11:45:00.0,53.176071,163.09509,132.984375,0.194608,206.08453,127.319767,56.449723,72.899945,227.603793,112.101328,48.134312,86.164425,85.0373
2015-12-02 12:00:00.0,107.19014,69.103086,143.791513,4.608637,472.224177,62.638851,51.161757,145.922571,60.496075,87.190611,70.109375,155.734198,112.294834
2015-12-02 12:15:00.0,131.415918,85.755017,57.754272,0.256698,355.598657,183.558691,36.873659,20.291078,101.06516,52.391568,159.202526,243.934585,158.669112
2015-12-02 12:30:00.0,172.677843,114.503033,77.288143,0.14161,179.304928,70.99529,42.122874,26.994725,138.46551,53.073221,38.957652,210.39631,104.638157
2015-12-02 12:45:00.0,260.845919,89.883891,124.409994,0.999346,168.289031,87.739655,98.802061,14.303131,144.983853,47.634126,57.506745,186.876019,89.338519
2015-12-02 13:00:00.0,589.780184,159.710782,156.440665,1.385043,328.730566,56.247914,57.250342,28.191288,111.758624,54.068738,144.203919,165.454198,118.978674
2015-12-02 13:15:00.0,235.401816,92.644508,77.904231,0.9186,144.132985,61.295849,33.879634,61.623159,153.209042,74.813044,42.009854,150.13258,172.244329
2015-12-02 13:30:00.0,85.353464,123.551336,127.327626,3.579448,216.800763,55.887978,50.244919,20.038244,104.109453,86.202109,40.595873,288.426094,145.776069
2015-12-02 13:45:00.0,86.341497,95.319338,154.756302,0.236488,410.414416,171.114193,50.240216,62.2069,142.485724,54.080973,48.296644,182.843468,96.286234
2015-12-02 14:00:00.0,142.809152,167.25024,106.953047,0.201682,168.563227,44.948464,41.813645,24.574522,247.547116,51.955808,64.116957,207.269884,84.044945
2015-12-02 14:15:00.0,81.777709,92.594691,100.249025,0.21059,240.493314,70.024602,51.603531,83.295652,219.345251,63.804356,25.983492,103.170032,60.619569
2015-12-02 14:30:00.0,118.395998,80.484759,78.286713,0.408802,162.20956,90.672663,47.786819,16.619333,121.769764,83.967797,116.905341,131.298771,43.199577
2015-12-02 14:45:00.0,97.138375,67.734367,188.010847,0.263956,176.554556,91.54717,38.394791,14.327802,93.942165,97.477397,91.177604,76.958236,150.000922
2015-12-02 15:00:00.0,147.080932,275.221971,123.991613,2.094454,186.710271,59.510007,112.158798,48.978336,117.932772,115.188513,136.183523,222.920959,67.968762
2015-12-02 15:15:00.0,141.078517,68.216008,128.327868,0.968594,176.432579,46.812807,61.334382,18.839715,153.027609,576.088436,58.047239,227.018791,158.742333
2015-12-02 15:30:00.0,237.770002,123.297804,84.309719,0.477764,192.137391,36.971285,108.288277,54.615745,212.779761,669.948778,18.353083,269.86003,204.064183
2015-12-02 15:45:00.0,212.845315,102.535905,140.798277,4.756882,139.547039,86.586841,48.171988,85.695579,109.876199,205.349059,48.914357,298.047548,89.683656
2015-12-02 16:00:00.0,246.668797,140.808438,150.356113,1.795543,116.905912,129.213659,38.920628,154.836044,119.752809,133.349613,29.229926,109.142056,158.067431
2015-12-02 16:15:00.0,706.690613,145.324345,74.009712,17.567538,326.257124,181.125724,71.644806,153.237825,287.497126,58.606549,33.212287,131.454958,105.417076
2015-12-02 16:30:00.0,235.4133,72.75409,107.253414,1.754795,217.117123,42.729932,61.061166,23.668816,80.285055,131.558893,57.609341,161.610278,82.978931
2015-12-02 16:45:00.0,131.20888,39.264395,148.449671,3.935362,153.449832,190.722033,74.07249,59.737602,125.310322,153.090197,47.795326,167.285005,99.677671
2015-12-02 17:00:00.0,210.077156,57.218252,116.800492,1.459563,116.364951,238.141217,75.343831,16.324989,242.444508,143.477075,27.98736,234.982278,315.121107
2015-12-02 17:15:00.0,121.08042,117.285564,173.251787,2.367541,110.634033,337.934276,22.121445,28.463022,354.811781,99.882502,35.026967,232.736861,54.270275
2015-12-02 17:30:00.0,120.90792,129.887904,156.735797,0.709677,148.016819,241.066039,30.755616,16.495725,117.868457,115.327609,53.845724,110.691868,41.722222
2015-12-02 17:45:00.0,130.290909,75.524452,87.793346,0.686048,198.839417,106.77057,35.50551,22.196516,236.002301,65.369285,90.666988,122.793689,92.144338
2015-12-02 18:00:00.0,115.321588,62.867462,76.686023,0.331755,91.591918,71.61069,37.410971,20.258923,173.648519,74.386305,64.532075,128.738,88.513998
2015-12-02 18:15:00.0,217.791945,81.01366,175.253703,2.598266,100.069011,38.486292,22.801449,31.78523,140.457399,52.949309,47.770731,66.468755,186.883808
2015-12-02 18:30:00.0,99.596858,101.288119,274.52192,1.607709,85.482073,30.157082,47.159194,25.896541,97.887689,104.354584,34.429201,40.773148,100.104644
2015-12-02 18:45:00.0,77.525968,84.439641,267.078914,0.382388,38.764175,38.239,28.278838,17.56735,226.093673,62.477919,27.243923,36.589651,61.909389
2015-12-02 19:00:00.0,192.695108,231.903874,180.442445,0.166149,36.313681,65.453874,83.912112,43.322796,121.006295,71.365374,19.07254,43.955966,56.428728
2015-12-02 19:15:00.0,152.049947,83.96028,135.284905,0.389139,40.747498,20.353756,32.223025,29.109795,163.765362,73.212193,13.774338,189.24002,46.139822
2015-12-02 19:30:00.0,233.652212,72.583769,257.513954,0.574831,31.886443,44.615547,56.559155,88.439466,132.440937,80.772179,37.088642,153.339123,82.096855
2015-12-02 19:45:00.0,163.657787,107.43276,336.393442,2.931123,35.781557,50.376926,5.588895,62.349706,144.959996,93.567413,23.281534,56.327465,40.695089
2015-12-02 20:00:00.0,191.098637,153.243137,315.408923,0.134569,26.536313,174.624431,47.113309,51.134871,215.207012,158.970058,34.613316,84.0929,54.681832
2015-12-02 20:15:00.0,146.336873,149.764148,126.861876,1.288387,50.906373,147.686228,16.806006,23.482266,136.524517,41.628739,20.368714,11.309912,131.691491
2015-12-02 20:30:00.0,134.247152,44.827989,129.51733,0.178492,22.462608,31.01768,36.117222,56.135821,144.317092,71.748483,16.59046,62.287375,32.524977
2015-12-02 20:45:00.0,68.903933,142.953851,214.316591,2.5722,42.977477,71.002529,46.97692,37.772881,229.875985,247.652286,46.447216,41.091882,18.243285
2015-12-02 21:00:00.0,104.008205,98.820775,152.904058,0.345213,44.400989,95.796459,15.233688,55.058533,209.498164,178.643634,11.12591,6.363965,65.418615
2015-12-02 21:15:00.0,167.733547,159.357434,131.104067,0.321934,45.60089,68.226638,9.118146,101.502047,278.444361,100.340316,16.654254,14.941613,66.147074
2015-12-02 21:30:00.0,113.636254,98.541314,103.548392,0.362094,10.805861,64.220063,6.2188,66.380609,112.900106,127.122697,11.253458,34.695107,72.584243
2015-12-02 21:45:00.0,110.015107,140.700863,99.298206,0.206767,51.865564,84.315272,22.367727,70.351398,146.938924,121.964677,11.485656,23.937587,94.997976
