time [s],line [1],track/ direction [1],loc. (actual) [km],loc. (target) [km],way (actual) [km],way (target) [km],speed (actual) [km/h],speed (target) [km/h],voltage [V],current [A],track-earth voltage [V],energy input [kWh],energy balance [kWh],usable braking energy [kWh],used braking energy [kWh],recuperated braking energy [kWh],energy braking resistor [kWh],state [1],tractive effort (actual) [kN],tractive effort (target) [kN],line and running resistance [kN],acceleration (actual) [m/(s*s)],acceleration (target) [m/(s*s)],desired speed [km/h],train configuration [1],utilization rate [%]
4394,2,2,7.0762024,7.1139998,2.2637975,2.2260001,32.2999992,32.2999992,786.0899048,-184.731781,-0.3924091,11.880271,8.5947084,4.6640954,4.415916,3.2855625,0.2481794,50,-24.3738632,0,-10.6914606,-0.2361111,0,32.2999992,2,100
4396,2,2,7.0589523,7.098,2.2810476,2.2420001,29.7999992,29.7999992,792.1001587,-225.9204865,-1.3380492,11.880271,8.4952908,4.7785692,4.5303893,3.38498,0.2481799,50,-30.8675652,0,-10.7463846,-0.3472222,0,29.7999992,2,100
4398,2,2,7.0434246,7.0830002,2.2965753,2.257,26.1000004,26.1000004,791.9811401,-278.4420471,-1.9738865,11.880271,8.3727798,4.9161377,4.6679564,3.5074916,0.2481813,50,-40.6027222,0,-10.8233747,-0.5138889,0,26.1000004,2,100
4400,2,2,7.0298133,7.0679998,2.3101866,2.2720001,22.8999996,22.8999996,776.7276001,-212.2595978,-0.5549375,11.880271,8.2811861,5.0227876,4.7746053,3.5990849,0.2481823,50,-36.6841736,0,-10.9290619,-0.4444444,0,22.8999996,2,100
4402,2,2,7.0180635,7.0570002,2.3219366,2.283,19.3999996,19.3999996,776.9381104,-193.1797333,-0.2214119,11.880271,8.1978035,5.1212263,4.8730431,3.6824675,0.2481833,50,-38.8540535,0,-10.6843996,-0.4861111,0,19.3999996,2,100
4404,2,2,7.0084524,7.0479999,2.3315477,2.2920001,15.1999998,15.1999998,772.633728,-184.0807037,-0.0526938,11.880271,8.1187887,5.2152972,4.967114,3.7614825,0.2481833,50,-43.9692726,0,-10.1656885,-0.5833333,0,15.1999998,2,100
4406,2,2,7.0015912,7.0419998,2.3384087,2.2980001,9.5,9.5,776.5679932,-170.7619019,1.0804218,11.880271,8.0451174,5.3040247,5.0558405,3.8351536,0.2481842,50,-55.6375656,0,-9.7612753,-0.7916667,0,9.5,2,100
4408,2,2,6.9974246,7.0380001,2.3425753,2.302,5.5,5.5,780.649292,-48.2033157,1.005563,11.880271,8.0242119,5.3399858,5.0918016,3.8560591,0.2481842,50,-41.7258377,0,-9.53195,-0.5555556,0,5.5,2,100
4410,2,2,6.9953413,7.0359998,2.3446589,2.3039999,2,2,881.7514038,3.6053319,-1.3114775,11.8820372,8.0259781,5.3532753,5.1050911,3.8560591,0.2481842,50,-37.7569618,0,-9.5873098,-0.4861111,0,2,2,100
4412,2,2,6.99473,7.0349998,2.3452699,2.3050001,0.2,0.2,788.2299194,33.2948151,0.5051947,11.8966169,8.0405579,5.3537512,5.105567,3.8560591,0.2481842,50,-24.1135502,0,-9.6262999,-0.25,0,0.2,2,100
4414,2,2,6.9946189,7.0339999,2.345381,2.306,0.2,0.2,767.7822876,34.9098854,2.5205851,11.9115076,8.0554485,5.3539162,5.105732,3.8560591,0.2481842,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4416,2,2,6.9945359,7.033,2.3454642,2.3069999,0.1,0.1,774.1694336,34.5898361,1.7454014,11.9263849,8.0703259,5.3540945,5.1059108,3.8560591,0.2481837,50,-10.4477644,0,-9.6429176,-0.0138889,0,0.1,2,100
4418,2,2,6.9944525,7.0320001,2.3455477,2.3080001,0.2,0.2,781.6083374,34.3018379,1.1423703,11.9412794,8.0852203,5.3542557,5.1060715,3.8560591,0.2481842,20,-8.8389254,0,-9.6437721,0.0138889,0,0.2,2,100
4420,2,2,6.9943414,7.0310001,2.3456588,2.309,0.2,0.2,764.7764893,35.047039,2.7662022,11.9561701,8.100111,5.3544207,5.1062365,3.8560591,0.2481842,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4422,2,2,6.9942303,7.0310001,2.3457699,2.309,0.2,0.2,778.7821045,34.4166908,0.2275169,11.9710608,8.1150017,5.3545856,5.1064014,3.8560591,0.2481842,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4424,2,2,6.9941192,7.0310001,2.345881,2.309,0.2,0.2,786.9701538,34.0602417,-0.3832764,11.9859524,8.1298933,5.3547506,5.1065664,3.8560591,0.2481842,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4426,2,2,6.9940081,7.0310001,2.3459921,2.309,0.2,0.2,807.0126343,33.2129402,-1.5425683,12.000843,8.144784,5.3549156,5.1067314,3.8560591,0.2481842,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4428,2,2,6.993897,7.0310001,2.3461032,2.309,0.2,0.2,896.3122559,29.903656,-0.434559,12.0157337,8.1596737,5.3550801,5.1068964,3.8560591,0.2481837,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4430,2,2,6.9937859,7.0310001,2.3462143,2.309,0.2,0.2,892.5836182,30.0286369,-0.1728872,12.0306234,8.1745644,5.3552451,5.1070614,3.8560591,0.2481837,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4432,2,2,6.9936748,7.0310001,2.3463254,2.309,0.2,0.2,885.3065186,30.2755013,0.26447,12.0455141,8.189455,5.3554101,5.1072264,3.8560591,0.2481837,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4434,2,2,6.9935637,7.0310001,2.3464365,2.309,0.2,0.2,771.0456543,34.7624969,1.5657628,12.0604057,8.2043457,5.3555751,5.1073914,3.8560591,0.2481837,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4436,2,2,6.9934525,7.0310001,2.3465476,2.309,0.2,0.2,766.2463379,34.9798965,1.7204161,12.0752964,8.2192364,5.3557401,5.1075563,3.8560591,0.2481837,30,-9.6429176,0,-9.6429176,0,0,0.2,2,100
4438,2,2,6.990941,7.0289998,2.3490586,2.3110001,8.8400002,9,765.4696655,197.6656647,1.5006604,12.1593552,8.3032961,5.3557401,5.1075563,3.8560591,0.2481837,20,59.8958817,0,-9.6429176,1.2,0,9,2,100
4440,2,2,6.9835415,7.0240002,2.3564587,2.316,17.6399994,18.2999992,740.5384521,403.6126404,4.3515372,12.3254061,8.469347,5.3557401,5.1075563,3.8560591,0.2481837,20,59.9992981,0,-9.5395002,1.2,0,18.2999992,2,100
4442,2,2,6.9726524,7.0110002,2.3673477,2.329,20.8999996,20.8999996,769.2918701,130.7272186,1.8925077,12.3812761,8.5252171,5.3557401,5.1075563,3.8560591,0.2481837,20,11.5564203,0,-9.3696079,0.3611111,0,20.8999996,2,100
4444,2,2,6.960319,6.9980001,2.3796809,2.342,23.5,23.5,773.9880371,142.4116669,2.3127418,12.4425125,8.5864534,5.3557401,5.1075563,3.8560591,0.2481837,20,11.6150551,0,-9.3109722,0.3611111,0,23.5,2,100
4446,2,2,6.9463468,6.9829998,2.3936532,2.3570001,26.7999992,26.7999992,771.4627686,217.3275909,3.8979402,12.5356569,8.6795979,5.3557401,5.1075563,3.8560591,0.2481837,20,17.5821037,0,-8.9778538,0.4583333,0,26.7999992,2,100
4448,2,2,6.9299302,6.9660001,2.4100699,2.3740001,32.2999992,32.2999992,752.729126,484.7197571,4.5286927,12.7383585,8.8822994,5.3557401,5.1075563,3.8560591,0.2481837,20,36.7280807,0,-7.5385156,0.7638889,0,32.2999992,2,100
4450,2,2,6.9097915,6.9439998,2.4302087,2.3959999,40.2000008,40.2000008,727.0955811,857.4173584,7.7869496,13.0847054,9.2286463,5.3557401,5.1075563,3.8560591,0.2481837,20,58.8633575,0,-4.7195716,1.0972222,0,40.2000008,2,100
4452,2,2,6.8870411,6.9200001,2.4529588,2.4200001,41.7000008,41.7000008,772.4390259,172.4078522,1.924211,13.1586914,9.3026323,5.3557401,5.1075563,3.8560591,0.2481837,20,8.7706766,0,-3.3020318,0.2083333,0,41.7000008,2,100
4454,2,2,6.8643188,6.8969998,2.4756811,2.4430001,40.0999985,40.0999985,794.0079346,-145.0830078,-0.9132535,13.1586914,9.2386341,5.4347944,5.1866102,3.9200575,0.2481842,50,-16.1227016,0,-3.2451456,-0.2222222,0,40.0999985,2,100
4456,2,2,6.8427634,6.8759999,2.4972365,2.464,37.5,37.5,795.0929565,-223.6024017,-1.546538,13.1586914,9.1398649,5.5486202,5.3004351,4.018827,0.2481852,50,-24.2317944,0,-3.3057666,-0.3611111,0,37.5,2,100
4458,2,2,6.8218746,6.8559999,2.5181253,2.484,37.7000008,37.7000008,777.2786865,18.4643135,0.1652809,13.1666651,9.1478376,5.5557022,5.3075171,4.018827,0.2481852,20,-1.7261403,0,-3.3358347,0.0277778,0,37.7000008,2,100
4460,2,2,6.8005967,6.835,2.5394032,2.5050001,38.9000015,38.9000015,769.1445923,135.2465515,1.0126983,13.2244558,9.2056293,5.5557022,5.3075171,4.018827,0.2481852,20,6.7594962,0,-2.8986702,0.1666667,0,38.9000015,2,100
4462,2,2,6.7784581,6.8119998,2.561542,2.5280001,40.7999992,40.7999992,766.8954468,227.410553,1.3665782,13.3213453,9.3025179,5.5557022,5.3075171,4.018827,0.2481852,20,12.6301737,0,-2.6619232,0.2638889,0,40.7999992,2,100
4464,2,2,6.7554302,6.789,2.5845699,2.5510001,42.0999985,42.0999985,772.9215698,76.9119492,0.7417969,13.3543711,9.3355446,5.5557022,5.3075171,4.018827,0.2481852,20,2.5649784,0,-7.8980355,0.1805556,0,42.0999985,2,100
4466,2,2,6.7322636,6.7649999,2.6077366,2.575,41.2999992,41.2999992,785.293335,-155.1107941,0.2143485,13.3543711,9.2678738,5.6384292,5.3902435,4.0864978,0.2481856,50,-16.6991634,0,-10.2603855,-0.1111111,0,41.2999992,2,100
4468,2,2,6.7100692,6.743,2.629931,2.5969999,38.5999985,38.5999985,800.4435425,-313.4336548,-1.4970139,13.3543711,9.1284924,5.7928672,5.5446801,4.2258787,0.2481871,50,-31.8213596,0,-10.0904846,-0.375,0,38.5999985,2,100
4470,2,2,6.6892915,6.723,2.6507087,2.6170001,36.2000008,36.2000008,781.3710938,-225.43396,0.4697182,13.3543711,9.030632,5.9057837,5.6575956,4.3237386,0.248188,50,-25.0924816,0,-5.7761488,-0.3333333,0,36.2000008,2,100
4472,2,2,6.6689301,6.7020001,2.6710699,2.638,37.0999985,37.0999985,750.6205444,83.280838,5.1747365,13.3891001,9.065362,5.9057837,5.6575956,4.3237386,0.248188,20,3.1886423,0,-4.0549827,0.125,0,37.0999985,2,100
4474,2,2,6.6485691,6.6820002,2.691431,2.658,36.2000008,36.2000008,756.7709351,-82.1387405,5.5344863,13.3891001,9.0308285,5.9553728,5.7071843,4.3582721,0.2481885,50,-11.5253,0,-4.2816749,-0.125,0,36.2000008,2,100
4476,2,2,6.6292357,6.664,2.7107644,2.6760001,33.4000015,33.4000015,767.2566528,-232.452652,2.7804916,13.3891001,8.9317446,6.0695128,5.8213239,4.4573555,0.248189,50,-27.2788048,0,-4.743082,-0.3888889,0,33.4000015,2,100
4478,2,2,6.6111803,6.6469998,2.7288198,2.6930001,31.6000004,31.6000004,761.0352783,-140.2954712,3.7509725,13.3891001,8.8724279,6.1438856,5.8956962,4.5166721,0.2481894,50,-19.3241215,0,-4.8368707,-0.25,0,31.6000004,2,100
4480,2,2,6.5940967,6.6300001,2.7459033,2.71,29.8999996,29.8999996,758.4717407,-123.7907333,3.7131314,13.3891001,8.8202658,6.2111034,5.9629135,4.5688343,0.2481899,50,-18.5765858,0,-4.8941827,-0.2361111,0,29.8999996,2,100
4482,2,2,6.5775137,6.6149998,2.7624865,2.7249999,29.7999992,29.7999992,752.0391846,2.3915074,5.4207759,13.3900995,8.8212652,6.2251596,5.9769702,4.5688343,0.2481894,50,-4.1326327,0,-3.3277853,-0.0138889,0,29.7999992,2,100
4484,2,2,6.5609579,6.598,2.779042,2.7420001,29.7999992,29.7999992,770.2536011,23.5972919,4.2096605,13.400197,8.8313627,6.2301178,5.9819283,4.5688343,0.2481894,30,-1.4634128,0,-1.4634128,0,0,29.7999992,2,100
4486,2,2,6.5444579,6.5819998,2.795542,2.7579999,29.6000004,29.6000004,776.2913818,14.6788063,0.6644257,13.4065275,8.8376932,6.238843,5.990653,4.5688343,0.2481899,50,-2.5751431,0,-0.9654486,-0.0277778,0,29.6000004,2,100
4488,2,2,6.5281801,6.566,2.8118198,2.7739999,29,29,785.9781494,-20.7522507,-1.4483707,13.4065275,8.8286314,6.26296,6.0147705,4.5778961,0.2481894,50,-7.1737833,0,-2.3446999,-0.0833333,0,29,2,100
4490,2,2,6.5128188,6.552,2.8271809,2.7880001,26.2999992,26.2999992,798.9040527,-155.1221161,-3.4654343,13.4065275,8.7597828,6.3468647,6.0986748,4.6467447,0.2481899,50,-25.558136,0,-3.8272605,-0.375,0,26.2999992,2,100
4492,2,2,6.4990969,6.539,2.8409033,2.8010001,23.1000004,23.1000004,821.7835693,-158.0983582,-4.1705322,13.4065275,8.687604,6.4341002,6.1859093,4.718924,0.2481909,50,-29.7504635,0,-3.9953525,-0.4444444,0,23.1000004,2,100
4494,2,2,6.4868746,6.526,2.8531253,2.8139999,20.8999996,20.8999996,788.8339233,-120.129509,-0.6787059,13.4065275,8.6349583,6.5018015,6.2536106,4.7715697,0.2481909,50,-26.529068,0,-8.8224287,-0.3055556,0,20.8999996,2,100
4496,2,2,6.475708,6.5159998,2.8642921,2.8239999,19.2999992,19.2999992,779.5529785,-113.8484192,0.7550914,13.4065275,8.5856514,6.5661635,6.3179722,4.8208756,0.2481914,50,-27.919508,0,-15.0419521,-0.2222222,0,19.2999992,2,100
4498,2,2,6.4657636,6.507,2.8742366,2.8329999,16.5,16.5,770.6889648,-172.9629669,3.4613595,13.4065275,8.5115957,6.6552753,6.4070835,4.8949313,0.2481918,50,-41.8831787,0,-19.347456,-0.3888889,0,16.5,2,100
4500,2,2,6.45818,6.5009999,2.88182,2.839,10.8000002,10.8000002,775.2321167,-231.8027496,3.7992151,13.4065275,8.4117622,6.7701659,6.5219731,4.9947653,0.2481928,50,-65.2834625,0,-19.4071732,-0.7916667,0,10.8000002,2,100
4502,2,2,6.4534025,6.4970002,2.8865976,2.8429999,6.4000001,6.4000001,772.6654053,-97.0873947,1.3710996,13.4065275,8.3700867,6.8268971,6.5787044,5.0364408,0.2481928,50,-54.9245796,0,-19.511301,-0.6111111,0,6.4000001,2,100
4504,2,2,6.450458,6.4949999,2.8895421,2.845,4.1999998,4.1999998,769.1578979,-5.5210795,1.2220228,13.4065275,8.3677273,6.8443117,6.5961189,5.0388002,0.2481928,50,-37.2823219,0,-19.5756817,-0.3055556,0,4.1999998,2,100
4506,2,2,6.4492359,6.494,2.8907642,2.846,0.2,0.2,781.3198853,12.0753326,-0.1462134,13.4117689,8.3729687,6.854126,6.6059332,5.0388002,0.2481928,50,-51.7965355,0,-19.6026459,-0.5555556,0,0.2,2,100
4508,2,2,6.4491248,6.494,2.8908753,2.846,0.2,0.2,780.3736572,33.9520569,0.0135207,13.4264889,8.3876886,6.8544617,6.6062694,5.0388002,0.2481923,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4510,2,2,6.4490137,6.493,2.8909864,2.8469999,0.2,0.2,783.8776245,33.8002357,-0.026519,13.4412079,8.4024076,6.8547978,6.6066051,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4512,2,2,6.4489026,6.4920001,2.8910975,2.848,0.2,0.2,790.164856,33.5312462,-0.7453834,13.4559278,8.4171276,6.855134,6.6069412,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4514,2,2,6.448791,6.4910002,2.8912086,2.849,0.2,0.2,825.3015137,32.1029091,-2.3731432,13.4706469,8.4318466,6.8554697,6.6072769,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4516,2,2,6.4486799,6.4910002,2.8913198,2.849,0.2,0.2,785.4130859,33.7361946,0.6934429,13.4853678,8.4465675,6.8558059,6.6076131,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4518,2,2,6.4485688,6.4910002,2.8914309,2.849,0.2,0.2,781.6618652,33.8960152,0.8321953,13.5000868,8.4612865,6.856142,6.6079493,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4520,2,2,6.4484577,6.4910002,2.891542,2.849,0.2,0.2,774.8775635,34.1927681,0.9773501,13.5148067,8.4760065,6.8564777,6.608285,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4522,2,2,6.4483466,6.4910002,2.8916533,2.849,0.2,0.2,774.1682129,34.3466606,0.4547449,13.5295792,8.4907789,6.8568139,6.6086211,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4524,2,2,6.4482355,6.4910002,2.8917644,2.849,0.2,0.2,769.8109131,34.5405312,0.8898044,13.5443506,8.5055504,6.8571496,6.6089573,5.0388002,0.2481923,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4526,2,2,6.4481244,6.4910002,2.8918755,2.849,0.2,0.2,781.4976196,33.9031258,0.7467256,13.5590706,8.5202703,6.8574858,6.609293,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4528,2,2,6.4480133,6.4910002,2.8919866,2.849,0.2,0.2,781.7664795,33.8917274,0.8390924,13.5737896,8.5349903,6.8578219,6.6096292,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4530,2,2,6.4479022,6.4910002,2.8920977,2.849,0.2,0.2,783.0415649,33.8360596,1.1412892,13.5885096,8.5497093,6.8581576,6.6099648,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4532,2,2,6.4477911,6.4910002,2.8922088,2.849,0.2,0.2,782.7987061,33.8465042,1.2571625,13.6032286,8.5644283,6.8584938,6.610301,5.0388002,0.2481928,30,-19.6427402,0,-19.6427402,0,0,0.2,2,100
4534,2,2,6.4468746,6.4899998,2.8931253,2.8499999,3.0999999,3.0999999,775.1627197,157.4024506,1.9883304,13.6710138,8.6322136,6.8584938,6.610301,5.0388002,0.2481928,20,3.6978283,0,-19.6427402,0.4027778,0,3.0999999,2,100
4536,2,2,6.4427524,6.4889998,2.8972476,2.8510001,11.7399998,12.3000002,766.4967041,222.6542206,2.6545985,13.7658272,8.7270269,6.8584938,6.610301,5.0388002,0.2481928,20,49.9239807,0,-19.6148205,1.2,0,12.3000002,2,100
4538,2,2,6.4340858,6.4790001,2.9059143,2.8610001,18.8999996,18.8999996,763.1477051,264.6694336,2.944629,13.8780394,8.8392391,6.8584938,6.610301,5.0388002,0.2481928,20,33.6337509,0,-19.4861679,0.9166667,0,18.8999996,2,100
4540,2,2,6.4226136,6.4679999,2.9173865,2.872,22.3999996,22.3999996,774.4425659,111.2751999,1.4260054,13.9259148,8.8871145,6.8584938,6.610301,5.0388002,0.2481928,20,8.8133211,0,-19.3563328,0.4861111,0,22.3999996,2,100
4542,2,2,6.4091969,6.4530001,2.9308033,2.8870001,25.8999996,25.8999996,777.2640381,123.305397,1.3235972,13.9791594,8.9403591,6.8584938,6.610301,5.0388002,0.2481928,20,8.8948984,0,-19.2747536,0.4861111,0,25.8999996,2,100
4544,2,2,6.3938355,6.4359999,2.9461644,2.904,29.3999996,29.3999996,771.1321411,136.8833466,1.5796522,14.0378017,8.9990015,6.8584938,6.610301,5.0388002,0.2481928,20,8.9852972,0,-19.1843567,0.4861111,0,29.3999996,2,100
4546,2,2,6.3757248,6.4159999,2.9642754,2.924,35.7999992,35.7999992,741.0636597,542.9492798,6.122664,14.2613344,9.2225342,6.8584938,6.610301,5.0388002,0.2481928,20,37.3971786,0,-14.1130447,0.8888889,0,35.7999992,2,100
4548,2,2,6.3534355,6.3920002,2.9865644,2.948,44.4399986,44.5,708.3011475,1000.3096313,10.4603672,14.6549568,9.6161566,6.8584938,6.610301,5.0388002,0.2481928,20,63.9889984,0,-5.5498004,1.2,0,44.5,2,100
4550,2,2,6.3279634,6.3649998,3.0120366,2.9749999,47.2000008,47.2000008,754.5355225,353.1241455,4.2046814,14.8029823,9.7641821,6.8584938,6.610301,5.0388002,0.2481928,20,16.5493145,0,-5.181561,0.375,0,47.2000008,2,100
4552,2,2,6.3016858,6.3379998,3.0383143,3.0020001,47.4000015,47.4000015,779.2675171,-66.3397446,1.0850542,14.8029823,9.7354612,6.9022698,6.6540771,5.0675206,0.2481928,20,-7.8823748,0,-9.4920692,0.0277778,0,47.4000015,2,100
4554,2,2,6.2754912,6.3119998,3.0645087,3.0280001,46.9000015,46.9000015,779.6276245,-161.3699951,0.6417507,14.8029823,9.6655684,6.9872193,6.7390261,5.137414,0.2481933,50,-15.0318279,0,-11.0075922,-0.0694444,0,46.9000015,2,100
4556,2,2,6.2500191,6.2870002,3.0899811,3.053,44.7999992,44.7999992,782.5042114,-307.1808472,-0.5826594,14.8029823,9.5320292,7.1358156,6.8876204,5.2709532,0.2481952,50,-26.603796,0,-9.7020035,-0.2916667,0,44.7999992,2,100
4558,2,2,6.2256856,6.2639999,3.1143143,3.076,42.7999992,42.7999992,772.5905762,-281.952179,0.2829441,14.8029823,9.4110098,7.2718911,7.023695,5.3919716,0.2481961,50,-25.6300907,0,-9.533145,-0.2777778,0,42.7999992,2,100
4560,2,2,6.2027688,6.243,3.1372309,3.0969999,39.7000008,39.7000008,777.0579834,-369.1246643,0.1720377,14.8029823,9.2516594,7.4462996,7.198101,5.5513225,0.2481985,50,-34.5633621,0,-9.6130972,-0.4305556,0,39.7000008,2,100
4562,2,2,6.1818247,6.223,3.1581755,3.1170001,35.7000008,35.7000008,788.7575684,-440.6425476,-0.2898911,14.8029823,9.0585709,7.6544471,7.4062457,5.7444115,0.2482014,50,-44.8136826,0,-12.6197939,-0.5555556,0,35.7000008,2,100
4564,2,2,6.1629634,6.2059999,3.1770365,3.1340001,32.2000008,32.2000008,770.6272583,-421.1990356,2.2976735,14.8029823,8.8782444,7.8498321,7.6016273,5.9247379,0.2482047,50,-47.328289,0,-19.1586361,-0.4861111,0,32.2000008,2,100
4566,2,2,6.1462135,6.191,3.1937866,3.1489999,28.1000004,28.1000004,798.4075317,-408.8554077,-1.7368637,14.8029823,8.6968927,8.0462427,7.7980351,6.1060896,0.2482076,50,-53.1405144,0,-20.1417789,-0.5694444,0,28.1000004,2,100
4568,2,2,6.131269,6.178,3.2087309,3.1619999,25.7000008,25.7000008,791.3013916,-250.2313232,-0.6903126,14.8029823,8.5868874,8.1713037,7.9230952,6.2160945,0.2482085,50,-39.5203972,0,-20.2040634,-0.3333333,0,25.7000008,2,100
4570,2,2,6.1168799,6.164,3.2231197,3.1760001,26.1000004,26.1000004,783.7921143,-98.9195938,1.9122552,14.8029823,8.5438147,8.2294331,7.9812241,6.2591677,0.248209,20,-20.3885174,0,-23.6079063,0.0555556,0,26.1000004,2,100
4572,2,2,6.1020188,6.1500001,3.2379808,3.1900001,27.3999996,27.3999996,782.5684204,-81.0790329,1.8320769,14.8029823,8.508564,8.2797384,8.0315294,6.2944179,0.248209,20,-17.4035797,0,-27.8665924,0.1805556,0,27.3999996,2,100
4574,2,2,6.0867968,6.1360002,3.2532032,3.204,27.3999996,27.3999996,789.9129028,-175.950119,3.859602,14.8029823,8.4313498,8.3720083,8.1237993,6.3716316,0.248209,30,-30.0322418,0,-30.0322418,0,0,27.3999996,2,100
4576,2,2,6.071269,6.1209998,3.2687309,3.2190001,28.5,28.5,787.4057007,-113.5833054,2.7980759,14.8029823,8.3816633,8.4367514,8.1885414,6.4213185,0.24821,20,-21.1725101,0,-30.0258293,0.1527778,0,28.5,2,100
4578,2,2,6.0554357,6.1020002,3.2845643,3.2379999,28.5,28.5,809.3779907,-178.0935059,2.6279247,14.8029823,8.3015833,8.531888,8.2836781,6.501399,0.24821,30,-29.5721188,0,-29.5721188,0,0,28.5,2,100
4580,2,2,6.0405192,6.0879998,3.2994809,3.2520001,25.2000008,25.2000008,816.4755859,-291.2366028,1.0678608,14.8029823,8.1694784,8.6790485,8.4308376,6.6335034,0.2482109,50,-45.7433548,0,-19.1833954,-0.4583333,0,25.2000008,2,100
4582,2,2,6.0279636,6.0770001,3.3120365,3.263,20,20,796.6525269,-275.9206848,1.1244402,14.8029823,8.0473604,8.8162241,8.5680113,6.7556214,0.2482128,50,-48.7163925,0,-6.8643384,-0.7222222,0,20,2,100
4584,2,2,6.0180745,6.0679998,3.3219254,3.2720001,15.6000004,15.6000004,781.9415283,-150.3390808,2.2391796,14.8029823,7.9820514,8.8965893,8.6483765,6.8209305,0.2482128,50,-36.3556061,0,-0.9423285,-0.6111111,0,15.6000004,2,100
4586,2,2,6.0113525,6.0630002,3.3286476,3.277,8.6000004,8.6000004,781.3585205,-182.9682922,0.4319424,14.8029823,7.902627,8.9910698,8.742856,6.9003549,0.2482138,50,-57.6285324,0,-1.2892288,-0.9722222,0,8.6000004,2,100
4588,2,2,6.0078526,6.0599999,3.3321476,3.28,4,4,770.2208862,-31.6351871,1.8933913,14.8029823,7.8890901,9.0196619,8.7714481,6.9138918,0.2482138,50,-38.4604187,0,-1.4374454,-0.6388889,0,4,2,100
4590,2,2,6.0066857,6.0580001,3.3333142,3.2820001,0.2,0.2,762.8724365,23.0741234,2.3309705,14.8127613,7.8988695,9.0249386,8.7767248,6.9138918,0.2482138,50,-32.0813293,0,-1.497135,-0.5277778,0,0.2,2,100
4592,2,2,6.0065746,6.0560002,3.3334255,3.2839999,0.2,0.2,766.8092041,35.2796974,2.0611758,14.8277903,7.9138989,9.0249643,8.7767506,6.9138918,0.2482138,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4594,2,2,6.0064635,6.0549998,3.3335366,3.2850001,0.2,0.2,762.2219238,35.4936447,2.4812486,14.8428202,7.9289289,9.024991,8.7767773,6.9138918,0.2482138,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4596,2,2,6.0063524,6.0539999,3.3336477,3.286,0.2,0.2,763.1759033,35.447628,2.0290351,14.8578501,7.9439583,9.0250168,8.776803,6.9138918,0.2482138,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4598,2,2,6.0062413,6.053,3.3337588,3.2869999,0.2,0.2,760.5227661,35.571331,1.958178,14.872879,7.9589877,9.0250435,8.7768297,6.9138918,0.2482138,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4600,2,2,6.0061302,6.052,3.3338699,3.2880001,0.2,0.2,769.1147461,35.1739578,0.7574028,14.8879089,7.9740167,9.0250692,8.7768564,6.9138918,0.2482128,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4602,2,2,6.0060191,6.052,3.333981,3.2880001,0.2,0.2,779.5010376,34.705265,-0.0733081,14.9029379,7.9890461,9.0250959,8.7768822,6.9138918,0.2482138,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4604,2,2,6.005908,6.052,3.3340921,3.2880001,0.2,0.2,778.7211304,34.7399864,-0.0606481,14.9179668,8.0040751,9.0251217,8.7769089,6.9138918,0.2482128,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4606,2,2,6.0057969,6.052,3.3342032,3.2880001,0.2,0.2,778.6794434,34.7418213,-0.4298084,14.9329967,8.019105,9.0251484,8.7769346,6.9138918,0.2482138,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
4608,2,2,6.0056858,6.052,3.3343143,3.2880001,0.2,0.2,774.8122559,34.9152222,0.1512837,14.9480257,8.0341339,9.0251741,8.7769613,6.9138918,0.2482128,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
