time [s],line [1],track/ direction [1],loc. (actual) [km],loc. (target) [km],way (actual) [km],way (target) [km],speed (actual) [km/h],speed (target) [km/h],voltage [V],current [A],track-earth voltage [V],energy input [kWh],energy balance [kWh],usable braking energy [kWh],used braking energy [kWh],recuperated braking energy [kWh],energy braking resistor [kWh],state [1],tractive effort (actual) [kN],tractive effort (target) [kN],line and running resistance [kN],acceleration (actual) [m/(s*s)],acceleration (target) [m/(s*s)],desired speed [km/h],train configuration [1],utilization rate [%]
4964,2,2,4.4869127,4.5419998,4.8530874,4.7979999,17.2999992,17.2999992,784.256897,105.5325394,0.2978708,22.6913109,14.8600407,10.2768888,10.0279379,7.8312707,0.248951,20,9.7815857,0,8.1718912,0.0277778,0,17.2999992,1,100
4966,2,2,4.4771624,4.5320001,4.8628373,4.8080001,17.7999992,17.7999992,787.7263184,123.7836685,0.9138671,22.7454834,14.9142113,10.2768888,10.0279379,7.8312707,0.248951,20,12.1674051,0,8.1431694,0.0694444,0,17.7999992,1,100
4968,2,2,4.467329,4.5229998,4.8726707,4.8169999,17.6000004,17.6000004,790.3908081,117.6261215,1.2613719,22.7971325,14.9658623,10.2768888,10.0279379,7.8312707,0.248951,50,6.6669316,0,8.2766266,-0.0277778,0,17.6000004,1,100
4970,2,2,4.4575515,4.513,4.8824487,4.8270001,17.6000004,17.6000004,784.7717285,99.3657455,-1.2566859,22.8404541,15.0091839,10.2768888,10.0279379,7.8312707,0.248951,30,8.8415794,0,8.8415794,0,0,17.6000004,1,100
4972,2,2,4.447968,4.5040002,4.8920317,4.836,16.8999996,16.8999996,787.1987305,95.5911255,-0.5909438,22.8822594,15.0509892,10.2768888,10.0279379,7.8312707,0.248951,50,3.6582043,0,9.2921352,-0.0972222,0,16.8999996,1,100
4974,2,2,4.4389405,4.493,4.9010596,4.8470001,15.6000004,15.6000004,801.6068115,33.8082352,-0.4142822,22.897316,15.0660448,10.2768888,10.0279379,7.8312707,0.248951,50,-1.185481,0,9.2775326,-0.1805556,0,15.6000004,1,100
4976,2,2,4.430829,4.4850001,4.9091706,4.855,13.6000004,13.6000004,800.2387695,33.865509,0.4546315,22.9123726,15.0811005,10.2768888,10.0279379,7.8312707,0.248951,50,-7.0820756,0,9.0148687,-0.2777778,0,13.6000004,1,100
4978,2,2,4.4241905,4.4790001,4.9158096,4.8610001,10.3000002,10.3000002,778.6474609,34.8040886,0.6662388,22.9274273,15.0961561,10.2768888,10.0279379,7.8312707,0.248951,50,-17.898304,0,8.6616545,-0.4583333,0,10.3000002,1,100
4980,2,2,4.4193292,4.4749999,4.920671,4.8649998,7.1999998,7.1999998,783.8401489,34.5733795,-0.2709599,22.942482,15.1112118,10.2768888,10.0279379,7.8312707,0.248951,50,-16.5025082,0,8.4477549,-0.4305556,0,7.1999998,1,100
4982,2,2,4.4163847,4.4720001,4.9236155,4.868,3.4000001,3.4000001,784.4021606,34.5486412,-0.3730133,22.9575386,15.1262674,10.2768888,10.0279379,7.8312707,0.248951,50,-22.1821327,0,8.4020605,-0.5277778,0,3.4000001,1,100
4984,2,2,4.4153848,4.4710002,4.9246154,4.869,0.2,0.2,784.6063843,34.5398331,-0.3032912,22.9725933,15.1413231,10.2768888,10.0279379,7.8312707,0.248951,50,-17.3996239,0,8.3554878,-0.4444444,0,0.2,1,100
4986,2,2,4.4152737,4.4699998,4.9247265,4.8699999,0.2,0.2,774.2479248,44.5050888,1.155928,22.9917374,15.1604662,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4988,2,2,4.4151626,4.4699998,4.9248376,4.8699999,0.2,0.2,783.1304321,44.0004349,0.6715733,23.0108814,15.1796103,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4990,2,2,4.4150515,4.4689999,4.9249487,4.8709998,0.2,0.2,777.272522,44.3323479,0.4581646,23.0300236,15.1987534,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4992,2,2,4.4149404,4.4679999,4.9250598,4.8720002,0.2,0.2,778.0637207,44.2870255,0.4675142,23.0491676,15.2178965,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4994,2,2,4.4148293,4.4679999,4.9251709,4.8720002,0.2,0.2,776.416687,44.3807755,0.989704,23.0683117,15.2370405,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4996,2,2,4.4147182,4.4679999,4.925282,4.8720002,0.2,0.2,782.7804565,44.0201073,-0.3824137,23.0874538,15.2561836,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4998,2,2,4.414607,4.4679999,4.9253931,4.8720002,0.2,0.2,776.65448,44.3691483,-0.5322585,23.1065979,15.2753277,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5000,2,2,4.4144959,4.4679999,4.9255042,4.8720002,0.2,0.2,779.171875,44.2238884,-0.2414289,23.125742,15.2944708,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5002,2,2,4.4143848,4.4679999,4.9256153,4.8720002,0.2,0.2,780.2546997,44.1632271,-0.3656792,23.144886,15.3136148,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5004,2,2,4.4142461,4.467,4.9257541,4.8730001,0.3,0.3,778.9216309,45.4288864,-0.1740016,23.1645451,15.3332729,10.2768888,10.0279379,7.8312707,0.248951,20,9.12918,0,8.3243332,0.0138889,0,0.3,1,100
5006,2,2,4.4141068,4.467,4.9258928,4.8730001,0.2,0.2,778.5479736,78.4186478,-0.3251496,23.1984615,15.3671913,10.2768888,10.0279379,7.8312707,0.248951,50,7.5203476,0,8.3251953,-0.0138889,0,0.2,1,100
5008,2,2,4.4139957,4.467,4.9260039,4.8730001,0.2,0.2,778.2675781,44.27528,0.32041,23.2176056,15.3863344,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5010,2,2,4.4138846,4.4650002,4.926115,4.875,0.2,0.2,778.550293,44.2591667,0.8154163,23.2367496,15.4054785,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5012,2,2,4.4137735,4.4650002,4.9262261,4.875,0.2,0.2,777.8358765,44.2998047,0.9495507,23.2558918,15.4246216,10.2768888,10.0279379,7.8312707,0.248951,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5014,2,2,4.4136348,4.4650002,4.9263654,4.875,0.3,0.3,778.9159546,45.4270744,0.7703362,23.2755508,15.4442797,10.2768888,10.0279379,7.8312707,0.248951,20,9.12918,0,8.3243332,0.0138889,0,0.3,1,100
5016,2,2,4.413496,4.4650002,4.9265041,4.875,0.2,0.2,781.2079468,78.1517487,0.9767999,23.3094673,15.4781971,10.2768888,10.0279379,7.8312707,0.248951,50,7.5203476,0,8.3251953,-0.0138889,0,0.2,1,100
5018,2,2,4.4121904,4.4629998,4.9278097,4.8769999,4.5,4.5,778.9530029,116.4455795,0.3620413,23.3598595,15.5285892,10.2768888,10.0279379,7.8312707,0.248951,20,42.9327621,0,8.3243332,0.5972222,0,4.5,1,100
5020,2,2,4.4091349,4.4619999,4.9308653,4.8779998,6.5,6.5,774.0411987,109.4747391,-0.2788453,23.4069366,15.5756664,10.2768888,10.0279379,7.8312707,0.248951,20,24.4648457,0,8.3679008,0.2777778,0,6.5,1,100
5022,2,2,4.4052734,4.4580002,4.9347262,4.882,7.4000001,7.4000001,778.4804688,90.3458023,-0.9371896,23.4460106,15.6147394,10.2768888,10.0279379,7.8312707,0.248951,20,15.6363258,0,8.3927002,0.125,0,7.4000001,1,100
5024,2,2,4.4014683,4.454,4.9385319,4.8860002,6.3000002,6.3000002,780.4191284,34.7244072,-1.5065725,23.4610653,15.6297951,10.2768888,10.0279379,7.8312707,0.248951,50,-0.4485194,0,8.4048004,-0.1527778,0,6.3000002,1,100
5026,2,2,4.3978572,4.4499998,4.942143,4.8899999,6.6999998,6.6999998,780.3661499,74.1072922,-0.1267548,23.4931946,15.6619234,10.2768888,10.0279379,7.8312707,0.248951,20,11.6094799,0,8.3900909,0.0555556,0,6.6999998,1,100
5028,2,2,4.3938847,4.4460001,4.946115,4.8940001,7.5999999,7.5999999,783.7963257,90.8920135,0.8200918,23.5327721,15.7015018,10.2768888,10.0279379,7.8312707,0.248951,20,15.6538286,0,8.410203,0.125,0,7.5999999,1,100
5030,2,2,4.3895235,4.441,4.9504762,4.8990002,8.1000004,8.1000004,786.1245728,82.2992401,0.3892373,23.568716,15.7374449,10.2768888,10.0279379,7.8312707,0.248951,20,12.4615335,0,8.4372969,0.0694444,0,8.1000004,1,100
5032,2,2,4.3848572,4.4369998,4.955143,4.9029999,8.6999998,8.6999998,882.3756714,78.5436096,-0.2493944,23.6072178,15.7759476,10.2768888,10.0279379,7.8312707,0.248951,20,13.2920074,0,8.462924,0.0833333,0,8.6999998,1,100
5034,2,2,4.3792181,4.4299998,4.9607821,4.9099998,11.6000004,11.6000004,780.8098755,183.217804,0.7833447,23.6866951,15.8554239,10.2768888,10.0279379,7.8312707,0.248951,20,31.7804298,0,8.4398603,0.4027778,0,11.6000004,1,100
5036,2,2,4.3729124,4.4239998,4.9670873,4.9159999,11.1000004,11.1000004,784.1141968,93.4320374,0.2313707,23.727396,15.8961248,10.2768888,10.0279379,7.8312707,0.248951,50,4.686121,0,8.7103567,-0.0694444,0,11.1000004,1,100
5038,2,2,4.3671069,4.4200001,4.9728932,4.9200001,9.8000002,9.8000002,785.3450317,34.5071259,-0.3419687,23.7424507,15.9111805,10.2768888,10.0279379,7.8312707,0.248951,50,-1.0282056,0,9.4348078,-0.1805556,0,9.8000002,1,100
5040,2,2,4.3613014,4.414,4.9786987,4.9260001,11.1000004,11.1000004,783.0704346,131.1231842,0.179374,23.7994957,15.9682245,10.2768888,10.0279379,7.8312707,0.248951,20,20.1554432,0,9.6924286,0.1805556,0,11.1000004,1,100
5042,2,2,4.3549957,4.4089999,4.9850039,4.9310002,11.6000004,11.6000004,784.9396973,107.1008759,1.3965161,23.846199,16.0149288,10.2768888,10.0279379,7.8312707,0.248951,20,14.1438293,0,10.1195936,0.0694444,0,11.6000004,1,100
5044,2,2,4.3483291,4.4029999,4.9916706,4.9369998,12.3999996,12.3999996,778.1322632,126.107933,0.9611996,23.9007149,16.0694447,10.2768888,10.0279379,7.8312707,0.248951,20,16.9053535,0,10.4665756,0.1111111,0,12.3999996,1,100
5046,2,2,4.3408847,4.3940001,4.9991155,4.9460001,14.3999996,14.3999996,774.060791,196.6602173,1.7237376,23.9852848,16.1540146,10.2768888,10.0279379,7.8312707,0.248951,20,27.3575764,0,11.2606316,0.2777778,0,14.3999996,1,100
5048,2,2,4.3326349,4.3860002,5.0073652,4.954,15.3000002,15.3000002,774.1864624,155.6211395,1.9360371,24.0522194,16.2209473,10.2768888,10.0279379,7.8312707,0.248951,20,18.6248913,0,11.3812656,0.125,0,15.3000002,1,100
5050,2,2,4.3239961,4.3779998,5.0160041,4.9619999,15.8000002,15.8000002,775.7269287,135.9320374,1.5802503,24.1107998,16.2795296,10.2768888,10.0279379,7.8312707,0.248951,20,15.0511055,0,11.0268688,0.0694444,0,15.8000002,1,100
5052,2,2,4.3154125,4.3699999,5.0245876,4.9699998,15.1000004,15.1000004,772.3832397,104.6958313,3.4589732,24.1557255,16.3244553,10.2768888,10.0279379,7.8312707,0.248951,50,5.0919514,0,10.7258816,-0.0972222,0,15.1000004,1,100
5054,2,2,4.3068013,4.362,5.0331984,4.9780002,15.8999996,15.8999996,783.6897583,144.3905792,1.1834766,24.2185898,16.3873196,10.2768888,10.0279379,7.8312707,0.248951,20,16.5844536,0,10.1456757,0.1111111,0,15.8999996,1,100
5056,2,2,4.2972736,4.3520002,5.0427265,4.9879999,18.3999996,18.3999996,778.1116943,248.4481506,0.7877032,24.3259907,16.4947205,10.2768888,10.0279379,7.8312707,0.248951,20,29.487114,0,9.3659334,0.3472222,0,18.3999996,1,100
5058,2,2,4.2865238,4.342,5.0534763,4.9980001,20.2999992,20.2999992,784.7376709,226.820694,1.9119883,24.4248772,16.593605,10.2768888,10.0279379,7.8312707,0.248951,20,24.005621,0,8.7135248,0.2638889,0,20.2999992,1,100
5060,2,2,4.2748013,4.3299999,5.0651984,5.0100002,21.8999996,21.8999996,779.8676147,217.1061096,0.1551984,24.51894,16.6876698,10.2768888,10.0279379,7.8312707,0.248951,20,20.8348656,0,7.9573102,0.2222222,0,21.8999996,1,100
5062,2,2,4.2621069,4.3169999,5.0778928,5.0229998,23.7999992,23.7999992,780.1206055,247.1222382,1.4282333,24.6260433,16.7947712,10.2768888,10.0279379,7.8312707,0.248951,20,22.6600838,0,7.3679872,0.2638889,0,23.7999992,1,100
5064,2,2,4.2482738,4.3039999,5.0917263,5.0359998,26,26,775.1074829,277.9004211,1.2749629,24.7457104,16.9144402,10.2768888,10.0279379,7.8312707,0.248951,20,23.8043766,0,6.0977373,0.3055556,0,26,1,100
5066,2,2,4.2336903,4.289,5.1063099,5.0510001,26.5,26.5,779.4896851,129.6534119,3.9174356,24.801857,16.9705868,10.2768888,10.0279379,7.8312707,0.248951,20,8.8624392,0,4.838203,0.0694444,0,26.5,1,100
5068,2,2,4.2189679,4.2750001,5.1210318,5.0650001,26.5,26.5,777.4615479,68.6784744,0.8684323,24.831522,17.0002499,10.2768888,10.0279379,7.8312707,0.248951,30,3.1591661,0,3.1591661,0,0,26.5,1,100
5070,2,2,4.2039404,4.2620001,5.1360598,5.0780001,27.6000004,27.6000004,777.2179565,141.121582,0.6046763,24.8924561,17.0611858,10.2768888,10.0279379,7.8312707,0.248951,20,9.6405678,0,0.7872486,0.1527778,0,27.6000004,1,100
5072,2,2,4.1879959,4.2480001,5.1520042,5.092,29.7999992,29.7999992,779.7209473,226.6320801,1.0455431,24.9906273,17.1593571,10.2768888,10.0279379,7.8312707,0.248951,20,16.6609459,0,-1.0456933,0.3055556,0,29.7999992,1,100
5074,2,2,4.1730237,4.2350001,5.1669765,5.105,24.1000004,24.1000004,886.2206421,30.5793915,1.1322036,25.0056839,17.1744137,10.2768888,10.0279379,7.8312707,0.248951,50,-46.8579559,0,-0.9816645,-0.7916667,0,24.1000004,1,100
5076,2,2,4.1599402,4.2199998,5.1800599,5.1199999,23,23,785.8468628,34.4858093,1.1441876,25.0207386,17.1894684,10.2768888,10.0279379,7.8312707,0.248951,50,-9.9936943,0,-1.1403754,-0.1527778,0,23,1,100
5078,2,2,4.1480794,4.2090001,5.1919208,5.131,19.7000008,19.7000008,784.0114746,34.5661011,0.312079,25.0357952,17.204525,10.2768888,10.0279379,7.8312707,0.248951,50,-27.0505791,0,-0.4906202,-0.4583333,0,19.7000008,1,100
5080,2,2,4.1385236,4.2010002,5.2014766,5.1389999,14.6999998,14.6999998,785.239624,34.5117683,0.3630533,25.0508499,17.2195797,10.2768888,10.0279379,7.8312707,0.248951,50,-38.9479103,0,1.2944498,-0.6944444,0,14.6999998,1,100
5082,2,2,4.1317735,4.1950002,5.2082262,5.145,9.6000004,9.6000004,786.7470703,34.4464035,1.4310626,25.0659065,17.2346363,10.2768888,10.0279379,7.8312707,0.248951,50,-38.5014954,0,2.5457113,-0.7083333,0,9.6000004,1,100
5084,2,2,4.127718,4.191,5.2122817,5.1490002,5,5,780.7458496,34.7114372,-0.1155845,25.0809631,17.249691,10.2768888,10.0279379,7.8312707,0.248951,50,-33.5483818,0,3.4745886,-0.6388889,0,5,1,100
5086,2,2,4.1258292,4.1900001,5.2141709,5.1500001,1.8,1.8,779.2785645,34.7758179,-0.0716743,25.0960178,17.2647476,10.2768888,10.0279379,7.8312707,0.248951,50,-21.8352566,0,3.9198551,-0.4444444,0,1.8,1,100
5088,2,2,4.1252737,4.1890001,5.2147264,5.151,0.2,0.2,779.9181519,34.7472458,1.0769368,25.1110744,17.2798023,10.2768888,10.0279379,7.8312707,0.248951,50,-8.9925423,0,3.8850133,-0.2222222,0,0.2,1,100
5090,2,2,4.1251626,4.1869998,5.2148376,5.1529999,0.2,0.2,775.1519165,39.3782272,2.140615,25.1280308,17.2967606,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5092,2,2,4.1250515,4.1869998,5.2149487,5.1529999,0.2,0.2,776.1817017,39.3221092,2.9613671,25.1449871,17.3137169,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5094,2,2,4.1249404,4.1859999,5.2150598,5.1539998,0.2,0.2,772.8809204,39.4904861,2.9124293,25.1619434,17.3306732,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5096,2,2,4.1248293,4.1849999,5.2151709,5.1550002,0.2,0.2,770.9701538,39.5881271,0.5782807,25.1788998,17.3476295,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5098,2,2,4.1247182,4.1849999,5.215282,5.1550002,0.2,0.2,777.9630127,39.2319489,-0.4058199,25.1958561,17.3645859,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5100,2,2,4.1246071,4.1849999,5.2153931,5.1550002,0.2,0.2,784.4370117,38.9082642,-0.4785013,25.2128124,17.3815422,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5102,2,2,4.124496,4.1849999,5.2155042,5.1550002,0.2,0.2,816.7271729,37.3698807,-1.1856093,25.2297688,17.3984985,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5104,2,2,4.1243849,4.1849999,5.2156153,5.1550002,0.2,0.2,779.4147339,39.1592445,0.5397544,25.2467251,17.4154549,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5106,2,2,4.1242738,4.184,5.2157264,5.1560001,0.2,0.2,787.7866821,38.7428131,-0.5612974,25.2636814,17.4324112,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5108,2,2,4.1241627,4.184,5.2158375,5.1560001,0.2,0.2,798.796814,38.2155876,-0.1527438,25.2806396,17.4493694,10.2768888,10.0279379,7.8312707,0.248951,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5110,2,2,4.1231904,4.1830001,5.2168097,5.1570001,3.3,3.3,784.0980225,82.7753906,0.5690765,25.3166981,17.4854279,10.2768888,10.0279379,7.8312707,0.248951,20,28.8206215,0,3.8703575,0.4305556,0,3.3,1,100
5112,2,2,4.1195235,4.1830001,5.2204762,5.1570001,9.8999996,9.8999996,777.947998,229.5430603,1.730356,25.415905,17.5846348,10.2768888,10.0279379,7.8312707,0.248951,20,57.0203438,0,3.9004273,0.9166667,0,9.8999996,1,100
5114,2,2,4.1117182,4.1739998,5.228282,5.1659999,18.2000008,18.2000008,766.6791992,477.3895569,1.7783866,25.6192417,17.7879696,10.2768888,10.0279379,7.8312707,0.248951,20,70.7898178,0,3.9874947,1.1527778,0,18.2000008,1,100
5116,2,2,4.0997739,4.1609998,5.2402263,5.1789999,24.7999992,24.7999992,761.2653198,556.2924194,1.8288143,25.8545113,18.023241,10.2768888,10.0279379,7.8312707,0.248951,20,57.261425,0,4.1415095,0.9166667,0,24.7999992,1,100
5118,2,2,4.0857735,4.1479998,5.2542262,5.1919999,25.6000004,25.6000004,772.8313599,146.855423,0.3254482,25.9175644,18.0862923,10.2768888,10.0279379,7.8312707,0.248951,20,10.7381592,0,4.2993813,0.1111111,0,25.6000004,1,100
5120,2,2,4.0717735,4.1339998,5.2682261,5.2059999,24.7999992,24.7999992,777.2745361,34.8656235,-0.215952,25.9326191,18.1013489,10.2768888,10.0279379,7.8312707,0.248951,50,-2.1181293,0,4.3206487,-0.1111111,0,24.7999992,1,100
5122,2,2,4.0582457,4.1209998,5.281754,5.2189999,23.8999996,23.8999996,785.5591431,34.4977226,0.0709393,25.9476757,18.1164036,10.2768888,10.0279379,7.8312707,0.248951,50,-2.9442437,0,4.2993813,-0.125,0,23.8999996,1,100
5124,2,2,4.045218,4.1079998,5.2947817,5.2319999,23,23,787.8743896,34.3963776,1.9071921,25.9627304,18.1314602,10.2768888,10.0279379,7.8312707,0.248951,50,-2.9676185,0,4.2760067,-0.125,0,23,1,100
5126,2,2,4.0326905,4.0960002,5.3073096,5.244,22.1000004,22.1000004,791.6052856,34.2379875,1.6119347,25.977787,18.1465168,10.2768888,10.0279379,7.8312707,0.248951,50,-2.0613723,0,5.1822529,-0.125,0,22.1000004,1,100
5128,2,2,4.0214958,4.086,5.3185043,5.2540002,18.2000008,18.2000008,785.673645,34.492691,-0.2818517,25.9928436,18.1615715,10.2768888,10.0279379,7.8312707,0.248951,50,-25.2155018,0,6.1735401,-0.5416667,0,18.2000008,1,100
5130,2,2,4.0116901,4.0770001,5.3283095,5.263,17.1000004,17.1000004,785.0268555,34.5211258,-0.2426801,26.0078983,18.1766281,10.2768888,10.0279379,7.8312707,0.248951,50,-2.009155,0,6.8441644,-0.1527778,0,17.1000004,1,100
5132,2,2,4.0021348,4.0669999,5.3378654,5.2729998,17.2999992,17.2999992,785.0829468,89.1830215,-0.3507209,26.0467968,18.2155266,10.2768888,10.0279379,7.8312707,0.248951,20,7.5184498,0,5.9087553,0.0277778,0,17.2999992,1,100
5134,2,2,3.9925237,4.0580001,5.3474765,5.2820001,17.2999992,17.2999992,782.442627,44.4226608,-1.0059814,26.0661068,18.2348366,10.2768888,10.0279379,7.8312707,0.248951,30,1.35219,0,1.35219,0,0,17.2999992,1,100
5136,2,2,3.983357,4.0489998,5.3566432,5.2909999,15.6999998,15.6999998,779.5101929,34.7654266,-1.2124555,26.0811615,18.2498913,10.2768888,10.0279379,7.8312707,0.248951,50,-15.630023,0,-2.7524672,-0.2222222,0,15.6999998,1,100
5138,2,2,3.9750514,4.0409999,5.3649487,5.2989998,14.1999998,14.1999998,780.2574463,34.7323227,1.1489507,26.0962181,18.2649479,10.2768888,10.0279379,7.8312707,0.248951,50,-18.9623451,0,-6.8896365,-0.2083333,0,14.1999998,1,100
5140,2,2,3.9676347,4.0339999,5.3723655,5.3060002,12.5,12.5,782.2558594,34.6437225,2.6057115,26.1112728,18.2800026,10.2768888,10.0279379,7.8312707,0.248951,50,-21.512991,0,-7.8305888,-0.2361111,0,12.5,1,100
5142,2,2,3.9604681,4.027,5.3795319,5.3130002,13.3000002,13.3000002,780.7062988,34.7122345,-0.0587795,26.1263294,18.2950573,10.2768888,10.0279379,7.8312707,0.248951,20,-1.4224992,0,-7.8612771,0.1111111,0,13.3000002,1,100
5144,2,2,3.9529402,4.02,5.3870597,5.3200002,13.8000002,13.8000002,781.7028809,34.6679001,-0.8066195,26.1413841,18.3101139,10.2768888,10.0279379,7.8312707,0.248951,20,-3.8228586,0,-7.8470945,0.0694444,0,13.8000002,1,100
5146,2,2,3.9448569,4.0120001,5.395143,5.3280001,15.3000002,15.3000002,784.1541748,61.6910477,0.0995902,26.1682606,18.3369884,10.2768888,10.0279379,7.8312707,0.248951,20,4.2347116,0,-7.8379965,0.2083333,0,15.3000002,1,100
5148,2,2,3.9360514,4.0029998,5.4039488,5.3369999,16.3999996,16.3999996,779.3770142,57.50354,0.6489706,26.1931572,18.361887,10.2768888,10.0279379,7.8312707,0.248951,20,3.2747386,0,-5.5785809,0.1527778,0,16.3999996,1,100
5150,2,2,3.9267459,3.994,5.4132543,5.3460002,17.1000004,17.1000004,776.3699341,58.4190102,0.6105388,26.2183552,18.387085,10.2768888,10.0279379,7.8312707,0.248951,20,3.2180097,0,-2.4159207,0.0972222,0,17.1000004,1,100
5152,2,2,3.9170237,3.984,5.4229765,5.3559999,17.8999996,17.8999996,772.4400635,89.018074,1.3354323,26.2565556,18.4252853,10.2768888,10.0279379,7.8312707,0.248951,20,7.17803,0,0.7392522,0.1111111,0,17.8999996,1,100
5154,2,2,3.906718,3.974,5.4332819,5.3660002,19.2000008,19.2000008,769.7904663,134.0738373,2.2612069,26.3138943,18.4826241,10.2768888,10.0279379,7.8312707,0.248951,20,12.4717789,0,2.0087647,0.1805556,0,19.2000008,1,100
5156,2,2,3.8954959,3.9630001,5.4445043,5.3769999,21.2000008,21.2000008,795.3389282,169.2994385,2.6199915,26.3887005,18.5574284,10.2768888,10.0279379,7.8312707,0.248951,20,16.5725842,0,0.4756407,0.2777778,0,21.2000008,1,100
5158,2,2,3.8823013,3.948,5.4576983,5.3920002,26.2999992,26.2999992,768.2349243,424.1261902,2.3531682,26.5697155,18.7384453,10.2768888,10.0279379,7.8312707,0.248951,20,39.5881081,0,-1.4590997,0.7083333,0,26.2999992,1,100
5160,2,2,3.8675792,3.934,5.4724207,5.4060001,26.7000008,26.7000008,780.8955078,48.0525093,-0.910416,26.5905628,18.7592907,10.2768888,10.0279379,7.8312707,0.248951,20,1.1523806,0,-2.0670083,0.0555556,0,26.7000008,1,100
5162,2,2,3.8530514,3.9189999,5.4869485,5.421,25.6000004,25.6000004,779.6603394,34.7587318,-2.003083,26.6056175,18.7743473,10.2768888,10.0279379,7.8312707,0.248951,50,-10.989048,0,-2.1357286,-0.1527778,0,25.6000004,1,100
5164,2,2,3.8396626,3.9059999,5.5003376,5.434,22.6000004,22.6000004,780.197998,34.7350273,-2.511518,26.6206741,18.789402,10.2768888,10.0279379,7.8312707,0.248951,50,-26.3111401,0,-2.1657233,-0.4166667,0,22.6000004,1,100
5166,2,2,3.827857,3.895,5.5121431,5.4450002,19.8999996,19.8999996,778.8317261,34.7979889,-0.6808769,26.6357307,18.8044586,10.2768888,10.0279379,7.8312707,0.248951,50,-24.3474483,0,-2.6165726,-0.375,0,19.8999996,1,100
5168,2,2,3.8175237,3.885,5.5224762,5.4549999,17.2999992,17.2999992,767.3147583,35.3179817,1.9316938,26.6507854,18.8195152,10.2768888,10.0279379,7.8312707,0.248951,50,-23.9801712,0,-3.0541437,-0.3611111,0,17.2999992,1,100
5170,2,2,3.8086627,3.8770001,5.5313373,5.4629998,14.6000004,14.6000004,785.4746094,34.5026016,1.3633244,26.6658421,18.8345718,10.2768888,10.0279379,7.8312707,0.248951,50,-25.181303,0,-3.450428,-0.375,0,14.6000004,1,100
5172,2,2,3.800607,3.8699999,5.5393929,5.4699998,14.3999996,14.3999996,785.3786011,34.5059013,0.5426828,26.6808968,18.8496265,10.2768888,10.0279379,7.8312707,0.248951,50,-5.1139174,0,-3.5042226,-0.0277778,0,14.3999996,1,100
5174,2,2,3.7927182,3.862,5.5472817,5.4780002,14,14,786.0213623,34.4774361,0.1611,26.6959534,18.8646812,10.2768888,10.0279379,7.8312707,0.248951,50,-6.7273874,0,-3.5079987,-0.0555556,0,14,1,100
5176,2,2,3.7847459,3.8540001,5.555254,5.4860001,14.6999998,14.6999998,783.8712158,48.3136024,0.3137325,26.7169933,18.8857212,10.2768888,10.0279379,7.8312707,0.248951,20,2.1184661,0,-3.5154643,0.0972222,0,14.6999998,1,100
5178,2,2,3.7767181,3.846,5.563282,5.494,14.1999998,14.1999998,787.7064819,34.4045258,-0.037836,26.732048,18.9007778,10.2768888,10.0279379,7.8312707,0.248951,50,-7.5265598,0,-3.5023239,-0.0694444,0,14.1999998,1,100
5180,2,2,3.7686348,3.8369999,5.5713654,5.5029998,14.8999996,14.8999996,789.8131714,49.6555824,-0.3736265,26.7538376,18.9225655,10.2768888,10.0279379,7.8312707,0.248951,20,2.3691397,0,-3.2647908,0.0972222,0,14.8999996,1,100
